PC1,PC2,cluster,label
0.23618720225011372,0.11105448867559922,1,8
-3.469018254789191,-3.1823898877327115,3,1
0.19606119316594675,-0.8904309004808599,1,0
0.1087321617662519,-1.5725833370264672,1,3
-2.5245197758716564,1.5251629657736503,0,9
1.8307739312332185,0.5301881826365239,1,6
4.359085980688126,-2.2883157150885696,2,2
-2.182329909049736,-1.915621271495053,3,6
-0.9454664294158539,2.7646132062918367,0,4
-1.5717121088162016,2.817479975120629,0,7
-3.3002437087405174,-1.0530198563921895,3,1
1.1110749133758713,4.215926162865899,0,4
-3.927054175245612,-2.1666058132798005,3,1
-2.3337206405422637,-0.5590039598416408,3,5
0.17856985153002092,2.697997087362934,0,4
-0.7986991236237512,-1.3673534754854066,1,8
-1.4623246366855516,2.0063837382159764,0,9
-1.072685103926498,-1.6431717187728958,3,2
-2.283015285666119,0.2979523099339634,3,9
-1.483921190268316,3.032886994886733,0,9
-0.8294125931383727,-0.6774685093611319,1,8
-0.017522740906910392,3.3898652589748424,0,9
0.3152547271730739,2.2206417634284272,0,6
0.09871054987780183,-1.029405073539172,1,3
1.6436411710725412,0.6299808037772008,1,6
-1.8884843924810906,1.8802010621576755,0,4
-1.6668032606390986,0.956629658872559,0,6
0.4857781995217302,1.8255032415916812,0,2
-1.2349360245867353,2.5810754981302177,0,9
-3.828986660723947,-1.6837425569201752,3,1
2.603120043893287,-1.599087104605698,2,2
2.7708246895010658,-1.6773248197957245,2,0
4.713778407668542,-3.475647225046456,2,5
0.3170898159221411,3.664744733304456,0,9
-1.1018749080272487,-3.9987298971644027,1,2
0.3306296933703945,3.3771479609391792,0,7
-2.118363477562497,2.25982747966068,0,7
1.1420340881276667,1.0077569973155116,0,2
0.3310637852519385,-0.5059309736725476,1,8
-1.4543249060862535,-0.6920314933873484,3,8
1.3200301730719153,-1.600330143273062,1,5
6.092665185107561,0.7889417143313172,2,0
0.7873389381218736,-0.18293419709898043,1,6
8.267758101507477,-0.2861920821103966,2,0
1.874047076286157,-0.47585892512147293,1,0
-0.22659537168614638,-0.2791833432125164,1,2
-1.5218129580263937,1.08226972257077,0,9
3.447479304006495,-1.4616824926932932,2,0
0.11697436154356823,2.4857797642152533,0,4
-0.4921946139164859,2.6338037396764555,0,7
-1.5877536916336565,-0.45497359292791834,3,7
-3.347360733019588,-1.637412120983885,3,1
0.5106057232380173,-1.13653894812626,1,5
-0.2262179510161811,1.0588190587824708,0,7
0.24933558365236863,2.739695024329135,0,9
1.0405168385286208,4.030421239470658,0,4
-0.8511937030658561,1.8203712770996459,0,6
-2.422985817972337,-2.3787021913731374,3,1
0.43423676333852274,-1.1736290074815579,1,5
-2.8003102590304683,1.4274423904342934,0,7
0.660475882004372,0.12500488963765757,1,6
0.2752615815141477,-0.976043380253491,1,5
2.5916049537741963,-1.1528128032623564,2,0
1.877642121462148,2.4476999322908504,0,4
1.3361981755438699,1.151196803719445,0,8
-0.37251608576171397,-1.0951170498914033,1,7
-0.38651832253090584,-0.8778657364154197,1,6
-3.3697305386683163,-2.369054688158134,3,1
-2.8781644417680083,-1.7826009357208161,3,8
-2.344529343539132,2.5241870536382636,0,7
-0.38394082510997696,-2.6972924409669345,1,3
0.22585875190152502,3.7904449294120055,0,7
-0.6738290459221081,-0.12557702015478894,1,3
-3.6474237778552823,-2.020485420954889,3,1
4.896239559765768,0.8161336369082968,2,0
-1.7930366509367675,-2.4710239562362615,3,3
-0.9119842161407463,1.7120760487110518,0,4
-1.7094934189734055,0.39808636625151506,3,5
-0.6617488989500215,2.274052658963606,0,4
2.6049871155322273,-2.020960477329509,2,0
1.59816505524908,0.00908349309472083,1,5
-0.11812874421032145,1.8156927279665636,0,4
0.8750192809300509,-0.4880525017394199,1,0
-0.1300367282499402,-2.3089272516920194,1,3
0.10021321033557268,-0.5441509868418367,1,5
-3.4889912352382098,-3.044639407735925,3,1
3.177669415561506,-1.398009992681555,2,0
-1.0031522859461943,-0.027691023072847286,3,8
2.1130756974781044,-3.7104487348108828,1,3
-0.944463584642299,2.4877174285346664,0,7
3.4551563130935965,-0.8272725905846968,2,0
-1.9829080415517943,1.3361716650581021,0,9
3.6147898801142535,1.6806656076883146,2,6
-0.8547816964038439,-0.8441511818057218,1,6
-1.6874208371181914,1.7761209162334886,0,9
-1.0941355810985125,0.2520734310392883,3,5
0.2674813659563829,4.177201165399887,0,4
-2.973997176594355,-1.1273383134329302,3,6
-1.6608453017511489,1.9606462713243458,0,9
-2.013378126399386,-1.0552977926140783,3,3
0.2250171636046194,-2.19565495124564,1,5
1.613659176544995,1.5019623047046395,0,4
3.0614289996802704,-0.9978806879477733,2,2
0.7127655873765838,1.400047287311875,0,4
-0.9322121970206732,-0.27293997582101626,1,8
-0.8153327935394034,0.21622935848325814,1,7
-2.782212430311808,0.27053717622593154,3,7
-0.58206615554925,-1.96885620417382,1,5
-1.574876002692474,0.3067887849844815,3,8
1.7321381067916648,-1.0436637792775973,1,8
0.22020212049623153,-1.5642785134891077,1,8
-0.11373217947051381,-0.9701440376710695,1,2
1.4156618416270177,0.1938326914136581,1,6
-1.667511523445608,1.948039316172068,0,9
-0.07788999631282482,-2.621624358248809,1,3
-3.748064416349992,-1.7392273725847271,3,1
2.1630548565984418,-0.31445712797206954,2,0
-0.33947439561479675,2.1236101578382827,0,4
-2.8464899247278797,-2.7740995597172975,3,1
0.5975099598108159,-1.1221835776313294,1,5
2.7628984238682595,3.7373732320477355,0,9
5.1972148101604745,-0.46100386044481234,2,0
1.7611382749867779,2.2776232903122517,0,6
-2.495246406535518,-0.9858162876431072,3,2
-0.30489044493598283,0.12781510792148848,1,1
-3.0130331335049463,1.226492042076889,3,3
2.5084520127332994,-0.2753813754166569,2,0
1.5096831860575308,-1.4442624217848576,1,6
1.7006405951155514,0.04157447936333355,1,0
4.062226855073448,-0.12014827673036287,2,0
0.7326769076145735,1.1001350803564636,0,8
0.44413104610117915,-1.8116265197339811,1,3
0.2653263010054963,-1.5186852703865097,1,2
4.272375655573231,-0.7530416869116859,2,0
0.07883525298621387,-0.6573017950411999,1,0
1.7661220294676716,0.5935442873271878,1,6
5.9469639061406685,-0.6057677664559515,2,0
4.080433219991257,-0.5203202761774037,2,0
1.4284475763741726,1.8456399134562693,0,4
-0.7319110021174581,3.7668520698395693,0,7
2.0960812417895838,0.40917508432662114,2,2
-1.4860117609486017,1.8077379457678562,0,7
-3.435664195137209,-0.8027542045257683,3,1
-1.7879072799556754,2.5152262860490686,0,9
-2.153357750902984,1.0291275528771089,0,9
-0.9646976015355515,-2.4145814059389203,1,3
-0.6134943835821236,3.2758423811461976,0,9
3.019570892283821,-0.38374668430828324,2,8
-0.5271116782080433,1.5163338015670687,0,4
-2.4019160575860172,-1.2901818127068603,3,6
0.638916578518799,-1.0608003105020185,1,6
-2.9181854720931573,-2.245619203119536,3,5
0.3499016981417908,-1.1257458637057067,1,3
1.6085077058553308,-0.4237571363832395,1,8
-3.871287782203674,-2.0199883657349385,3,1
-1.7974068626740036,-1.2778858852120707,3,8
-2.065307381415068,2.265339096949334,0,7
-3.4839346363482737,-3.343345764667584,3,1
-0.3175495187017117,-3.1397923826988974,1,3
-0.9799774904567462,3.66304081770941,0,7
0.698665695688865,0.27947251888716784,1,6
-0.19815556179323932,-2.7267650387598277,1,3
2.5671562557635546,0.8088519762430508,2,6
-0.678038525980842,-2.89984952318791,1,3
1.3014169245542708,2.2879165580642638,0,6
0.7292469323260142,-2.7394684000935894,1,3
-2.1659692105737762,-0.20243100498174582,3,2
-2.443165566170234,-0.9373828499996333,3,3
-1.0081982528228741,-0.3110841920719737,3,2
-0.5704325129177481,-3.082409074811841,1,2
1.2855186865339876,3.3278132656547754,0,7
-1.0298311807276266,1.6567399425356875,0,9
1.3420893373984273,-5.325009864746146,1,2
3.9168796876989407,-3.8204522939036596,2,3
2.156645885961633,-1.7527598848588466,1,2
-1.0110340524710253,2.230317770507333,0,7
0.09426759066011696,-2.60789167369598,1,5
-1.6869998296812743,0.4738793952917584,3,5
-0.12210843684180225,-1.3963099814269528,1,8
-0.4172264453762072,2.1368557520965057,0,8
-1.538470893300358,-2.9656598988173943,3,2
7.052689323423316,-1.3592413120225995,2,0
-2.9605440967352643,-2.77844305527474,3,1
0.7441877950828141,4.213852638157536,0,4
0.4797404502591171,1.1669040844730894,0,0
1.1095934725191572,-1.233194877252856,1,6
2.7655686588584185,-2.5561323050091307,2,3
-2.096370239535043,1.965355400727121,0,7
-3.2816807176179523,-1.858381737331086,3,1
-3.3021955084331074,-0.5328749166137873,3,1
-3.5891573830388475,-2.63756333595003,3,1
2.2434485023352706,4.253052971392428,0,4
-0.7927823659491506,3.661132903728846,0,7
3.737449763276047,-1.468998533149439,2,0
1.4335250349165842,-3.4752604441554924,1,2
-2.030306158453169,2.4947453181921495,0,9
0.31026042089113975,-4.549492555099771,1,2
4.524710851165935,-1.2907894930582438,2,0
1.054118626413071,-0.09925963955420583,1,5
3.08901929484322,0.7414121630160055,2,6
3.5670939385572713,-0.1968958432162383,2,0
0.4359811129698717,-1.121613110351624,1,8
-0.5326629116659743,1.8767469089094684,0,9
2.3412740603689435,-0.17333395406931174,2,6
-1.6525531469840196,-3.6240085424472896,3,2
5.207381061777527,-1.1057114466581408,2,0
4.215546490807117,1.1641252453614819,2,0
-1.4460889487985262,3.530667932842785,0,7
1.537252943173732,-0.8756300575377087,1,2
4.200120066465334,-1.3941963647943998,2,0
2.61597030938659,3.8410651781426517,0,4
0.024503709138539716,-2.267411129135281,1,2
3.773263914422008,-0.33985385858794914,2,0
-1.0223378157822118,3.0833055038684756,0,9
-3.749530452879682,-1.6658522872289716,3,1
0.7719749949652375,0.24362546901363105,1,6
-1.8998214578385304,1.9624675358431665,0,9
-0.27132647598814785,-2.05751364766884,1,3
3.012930170454173,-1.6138679418173318,2,0
6.782734564185592,-2.817658571591484,2,0
-1.2457997017120293,-3.620337885166407,3,2
7.0894738249796205,-2.1561361011793405,2,0
-1.1191764464044989,1.2981383447911214,0,6
-1.7497368137952445,-1.1312799903263497,3,8
3.495175850484819,3.6541802989680474,0,4
4.605053004626218,-0.9220554221539738,2,0
-1.1506020353200264,1.569424804537398,0,7
-2.4064439513555325,-0.29686654637344434,3,2
-2.8023805150750816,-0.5362993986325486,3,1
-1.7676823194638198,2.3903543511214638,0,9
1.7757545103781218,-1.0939807144780378,1,5
2.0798428609300665,-0.8727015829661282,1,2
-0.32937544704580823,1.372880199856771,0,4
-1.1235863035040086,-1.1153629312019366,3,8
2.284819023086285,-0.1200705161893706,2,5
2.5001745829516087,-0.8674864480694907,2,2
0.000798015634074644,2.5589580877920244,0,9
-1.6665567502321241,2.7562231516632743,0,7
0.9595204042403106,1.0003822613390443,0,9
-0.02579191247241346,-1.4354881083163582,1,2
-2.190455251080054,1.5704990297919368,0,9
-0.5194252601071283,3.3568220918308938,0,7
1.2069806766300002,2.373931546755681,0,4
0.12210011728506484,2.3127891591805807,0,9
1.0763153121646665,-2.938769632552221,1,3
2.159292887546105,0.07390321021975672,2,2
-2.3244420533449777,-1.1855771923934442,3,7
-0.6232648558231043,-1.061179878852068,1,3
-0.17386422887427508,-0.06574139719015384,1,6
2.83487285512386,-4.263987541660914,1,3
0.3485629839029514,-1.8151152811942337,1,6
1.7087509988986296,-1.7843835355270938,1,8
2.6047786149763503,0.9827084606307649,2,8
1.458322707692088,-1.2459871646128968,1,3
-2.1098155958267424,1.3078987200957366,0,7
3.7226258633424294,-1.3071626586958809,2,0
-0.7978074153246204,2.895309481771505,0,9
1.197850429401452,-3.137215582830241,1,2
-0.05457467437647673,2.2488358102858146,0,7
-1.487865700000197,1.9007252108597374,0,9
6.0822916902858974,-0.27376567009459746,2,0
-1.7402826598381844,-0.13875094792622228,3,5
1.410246829617826,3.837722444839255,0,4
1.7620514984577413,-2.7242874134640735,1,5
-0.0746603597885324,-2.430319358958653,1,8
-0.6568956972063755,2.907771019424343,0,4
0.957508429865398,-3.61661406961608,1,3
0.3914505298922759,-2.3881460250378863,1,3
-3.2893288681702364,-0.8122175092589802,3,1
-1.9977428367203887,3.1218564418446824,0,7
0.6283795140004641,1.0620427296951003,0,8
-0.12136133224174062,4.482474946900011,0,9
-1.824098366713766,2.4256608329078007,0,7
-1.8540085603836116,-0.3785160831916994,3,6
2.249988824748953,-1.7969686142128647,1,2
-3.108031634522286,-1.4241188379822847,3,1
-1.007763239424681,3.4676276254226757,0,7
4.268088304123464,0.5487776500930446,2,0
0.3582823839462087,-1.18299165875193,1,5
-1.9317497565481776,-0.8175259757476648,3,6
1.8347569339836018,-2.137611357849686,1,5
-1.7111293437240622,-2.1089512200462197,3,2
0.9653595156392778,1.6280968329743577,0,9
4.212883008026178,-1.1583079083573848,2,5
-2.077978124926272,1.0823767769835484,0,4
2.780503986306676,2.0048322422674567,2,6
2.502105648366932,-1.3350531806236519,2,2
3.709076878971136,-0.008033886393252625,2,2
0.40273461301113483,-1.3637766651202052,1,2
-0.8941603296444873,1.820964838808774,0,9
5.509510025483599,-1.7708570412997704,2,0
1.7996389571463836,4.125109610901786,0,7
-1.9284959196752978,0.5011156466338123,3,7
-2.010879563861287,-2.837527157957796,3,2
2.0574992817638167,0.3236798608686153,2,2
-0.23156654303265783,-1.6582751848404862,1,6
0.6459352923549326,-2.7790194368819767,1,3
1.2029671436545248,1.66868742858231,0,4
0.21027906279477462,-2.264350055303437,1,2
4.339957706257385,-0.7326674127772922,2,0
-2.291862849674646,-1.2078381201324226,3,5
-1.501538679582501,2.134379382048975,0,9
1.1967043399416046,-0.8441658326151923,1,6
-1.1850331406484722,-2.8365852877809976,3,2
-3.203964899004659,-0.4109443649428031,3,1
-2.2186915754695327,2.607207695455014,0,9
4.58856445172761,-1.205862266053705,2,0
1.5135890574048283,0.7199995550504602,1,6
3.4044992596926624,1.0133947383390665,2,0
-2.996222787224996,0.6454728228889185,3,4
0.033498138447701206,-1.8809377619630934,1,8
1.5031999028430463,4.10938536693258,0,4
1.270213538574395,-2.463023947300157,1,3
-3.251667306611361,-2.197622972019864,3,1
-2.084656200295455,-1.0275180918854059,3,5
0.579169053810188,2.5499562519342973,0,4
-0.0680672602864737,0.8852064807708618,0,2
-0.8121657185597342,1.7385915466180475,0,9
2.291605883363531,-1.2877287620241296,2,5
0.5529491955562621,3.6563423008876756,0,7
0.5349558669025142,-0.13047723684233992,1,3
-3.3550028242281074,-0.7693875931412791,3,1
-0.3941784799026724,-1.2698423147691382,1,5
-1.6119314216233167,1.308202534917307,0,4
-2.1167855964734805,-0.745674685568555,3,5
1.1104065501816305,-2.96906757776372,1,3
-2.0639786401337847,1.9671865091458047,0,7
-0.48528273500746344,-1.3350177825320404,1,3
-0.2614132279997212,-1.771946996857939,1,8
2.3474743468329997,0.5740270320246961,2,6
0.4101040963320113,1.0968114788799004,0,2
-0.9426072274804921,0.775212889017022,0,4
2.522282338207472,0.21320706340115653,2,6
-2.9826764613841505,-1.2203733629321787,3,1
-3.42989866659823,-2.646760490903016,3,1
-0.9720090558044039,3.2368058447738095,0,4
5.31759125539051,-0.5743300012463608,2,0
3.29477227212419,-0.7389346137479162,2,0
3.74623642577018,-3.8039094632068418,2,5
0.6863638545501421,-0.17995770481811457,1,8
-0.34064335025328757,-0.06993849675984441,1,6
0.4794109233919976,2.1065823601992193,0,7
-0.20775049968817727,2.814767854042655,0,4
0.6682098434613295,-0.4198820970291243,1,2
0.5050361317692241,-1.7674381567647965,1,8
4.382877819545449,-0.30078274048636183,2,0
1.1188281650682164,-1.027946222509984,1,2
2.213902833758279,-2.055887391636199,1,5
-1.0112673540014416,2.233854613912317,0,4
1.2618152601539692,-0.04702777626084752,1,8
0.14979460038544107,-1.148481075031861,1,3
4.836231148502041,-0.6574322613018347,2,0
-1.9445258387219688,1.0434218369972035,0,6
0.857205986017424,2.2919912710655943,0,4
-0.04921023333093613,-1.8543141933729428,1,8
-0.8255131155777534,-1.163875666112372,1,6
-2.7302344310714437,1.1306670729936787,3,4
-3.4881339496178714,-0.7317161484367498,3,1
0.19688773879348498,-1.3016334556822868,1,8
-3.8641995090232744,-1.8355309311508101,3,1
-0.8767103348499558,1.8830927981071872,0,5
0.29363725820847814,1.6432027775801321,0,4
-2.4382403620520203,1.2414728764515521,0,9
0.40313735676412227,2.878076143757489,0,4
2.3747186873657027,-2.344080294733171,1,3
-2.0637320761881,-3.2889082198474298,3,2
3.064447931572773,-0.16210223096402085,2,0
0.7933515437018938,-2.68370273995869,1,5
4.966128584820358,-0.7457723700704979,2,0
1.438592679081502,2.667698262575123,0,7
-0.4328351041889081,3.3796127773636955,0,9
0.29381828104795404,-0.8995348993631133,1,2
-2.134335534135463,1.5778081490081373,0,9
0.7218873388486812,-0.07459901515210289,1,8
-1.965925949457575,1.9041728834053055,0,9
2.0484031869709334,0.36710937535905713,2,6
1.1953021230208731,-0.6733937073953122,1,5
2.1539121789423725,-0.4399881894249851,2,2
-1.4038814152415808,2.7606186270420436,0,4
1.1406398330249987,3.3818233519811067,0,4
0.3494870668737401,-0.386892066579737,1,6
-0.8742031623558232,3.1603821484843224,0,4
-2.08914319483717,-1.054667220181306,3,8
0.3933688137723284,3.6032804838988124,0,4
-3.923390476731839,-1.9903716670221905,3,1
1.9567936185318366,4.0103547579699095,0,7
1.8200339418306426,-1.1001274385583681,1,5
-1.6117976801959664,-1.623444352834829,3,8
-2.3951487809917418,0.39129744963563795,3,9
2.04468434131099,-2.1602259948393745,1,5
2.906764779760353,2.885323399125683,0,9
-0.8085880164139313,1.253233175387183,0,3
-1.173226823829336,1.284976361778806,0,2
-0.9799426971609579,-1.3866700056700545,1,5
-1.3784237987220882,-1.340625151396984,3,8
1.659425070018258,-0.2195636238094919,1,2
0.21051711625367653,-0.13710049964945975,1,2
-0.6999517444205575,2.059016096994187,0,7
1.8724066582572256,-0.9407462213587113,1,2
-0.9866883039600808,-1.2579407344699955,1,8
-3.1506328007197104,0.5149298277101317,3,4
-3.5314300672241687,-1.310259941732934,3,1
-1.114106433916422,1.406885006903273,0,9
-1.6542740440861694,-1.6194135134402174,3,3
0.5211792925299309,1.2681981304318024,0,6
4.926078641673999,0.1878336769936494,2,0
1.5667598273315548,-0.09200339875519821,1,2
-1.6288012861458128,-0.9078965188586743,3,2
-0.9333367514508342,3.156323392596461,0,9
-3.3301170071562662,-1.835243520845144,3,1
1.5040218165880292,-2.144018422739102,1,2
-3.3439583514005067,0.48923436552950555,3,7
1.4567111297757322,-0.5939973163589087,1,2
-3.094323122400866,-2.820666360350669,3,1
-1.6941402144774143,-1.3035398471963024,3,3
0.319774562111077,2.986420488339467,0,4
-0.5980220313296243,2.932013974930757,0,9
-3.5211151642654386,-2.672445766142409,3,1
0.3214053730805603,-2.2118703461804734,1,8
5.108173509852416,-1.1192070028857952,2,0
2.4776739570844803,-0.5246115700666472,2,2
3.470780291003881,-1.0322491242049585,2,2
-0.7454392628564627,-1.855069863785534,1,3
1.7259607312285674,3.4365968532519453,0,4
-3.5888207725982126,-1.902086900477946,3,1
1.671182623348001,-2.600110142605292,1,3
-2.946316915061467,0.6369009663587353,3,7
1.008903366611734,4.334729646726622,0,4
-2.839423387937149,-3.0920916711736877,3,1
0.8068107167674401,1.4001462806468075,0,4
-3.789824425053396,-1.1302358637203689,3,1
0.630974039050123,-0.493563610989678,1,5
3.8099742196356887,-0.924306548041431,2,9
5.850432217152585,0.587337359392737,2,6
-2.752753212224499,1.2816291871069807,3,9
3.7390482777563414,-1.2878144545805392,2,0
0.9792405676892187,-1.123712171935746,1,5
-1.7750715065000156,1.0455427553295655,0,7
0.5071284346155125,2.110678513108883,0,6
1.57810725929386,-1.4941718857893829,1,8
-1.1647764990424379,-2.5625464572477474,3,2
7.005237329815576,0.08136451395314571,2,0
-0.7817360136541428,4.042571339484791,0,7
-0.4507590708429838,-2.194443813927362,1,3
1.9987903686444182,-1.4741650371366104,1,5
0.2569798455224086,-1.9702907723006766,1,8
1.3213101911326506,-3.3957078519614785,1,2
-0.8361421370010572,-1.0367189766933347,1,8
1.9077205584045316,-0.5917438897864788,1,2
-2.5104625312769238,-0.395757283586271,3,4
-1.0387372003922402,-0.5005501574302716,3,8
-1.2973383748483056,0.8360383345963598,0,5
-0.502579859691455,-2.6695920878272026,1,8
0.5089917894831696,2.816382274842747,0,9
-0.9625566934811106,4.014130776582105,0,7
-3.6450951600551207,-2.253016159432264,3,1
-0.5405102338953238,-4.160767091446487,1,2
2.992332768117625,3.0391159518036868,0,4
2.1726156300117654,-1.5783121854364213,1,5
1.7526871336390737,0.9184066724406965,1,5
-3.5367780337350436,-1.3184373202252335,3,1
-1.6296344387795545,-0.13100358000641016,3,8
-3.2258631878447868,-0.6099030912666294,3,1
-1.9119237627910182,2.0392618792843225,0,4
2.0177913214337613,1.9498676495014087,0,4
-0.7729048012327167,-1.0400192051761072,1,6
2.839244681332008,-2.2329931034035897,2,5
1.7642456381396119,0.8951272230994376,1,8
0.4553830592225485,3.2346837129300785,0,9
1.6782683062440065,-1.2204125243933794,1,2
1.9611044249450784,-3.3818010799903706,1,3
4.06465961378182,-1.9206471222183086,2,0
-1.8002808438834452,-0.5756934775072883,3,5
-3.410789956455283,-1.9418087115028793,3,1
-1.161115756810599,1.933556698650491,0,4
2.882945437912027,-0.7963749100422821,2,0
-1.8397494213150087,-1.396186188663105,3,5
-3.689886431381153,-2.087682561628779,3,1
-0.11518529959337284,-1.7130365398793457,1,2
1.4553550857304653,2.6065286397961227,0,9
-0.38050371827002233,1.3942598281045253,0,2
2.5607867092769148,2.007667927018923,2,4
-2.0520262926929957,-0.8371098891598018,3,1
3.184595000350346,0.5471122077727851,2,6
-1.2680324516787345,-0.4671581917766385,3,8
3.6769479144962984,0.21794950782180694,2,0
4.1616650206151045,4.269780843394453,2,4
0.04485319453497041,3.5564179852336166,0,9
6.690160558662943,0.5376644745321095,2,0
0.5712588234696128,1.1135757541579812,0,0
3.2134375942217033,-3.5975271406468505,2,5
-1.749505635997338,1.9679429296099151,0,9
1.6507274683213307,-1.6014692979929304,1,2
-1.0831873443366644,-2.7002934727570804,3,3
-1.285740933065086,0.8109782204271798,0,5
-0.7002716922074957,3.681775370796698,0,9
-1.5491106895994267,1.3395469078369093,0,4
-1.6440044576128028,2.027178977328055,0,4
-0.6575692853692297,-1.2580875788688923,1,3
0.827353634796277,4.28936983523652,0,9
-1.8582610603942342,-0.18227803035308898,3,2
1.124461278871401,-0.7858002120147731,1,3
1.9180379179467526,-2.730688159100493,1,5
0.11683190015892585,-1.6441890510884063,1,6
-2.3574165286719415,-1.0600595577451006,3,5
-1.0903273747532052,-0.4449836548889474,3,2
-1.1597394584780716,2.0831923680480426,0,7
2.4136734589966804,-1.6798876488866707,2,2
0.3423623421674775,3.676005510916534,0,4
-0.09838869689977563,-0.050810259854734106,1,2
0.9950999303203144,3.233903939085737,0,4
-3.1365193235091278,-0.8027813197557414,3,7
1.412628938325046,-1.0608830392119175,1,2
-2.2670307995711467,-0.32293247605002856,3,5
-1.7974555783078887,-2.3706695010783965,3,3
-0.44631525998215177,1.0195168351143418,0,7
3.057309458253537,-0.5377317995232029,2,6
-3.8348227443277834,-1.79062760694299,3,1
6.077122392675655,-1.1752154703436182,2,0
0.44052994845378446,2.724778588173139,0,7
-1.4404375545405526,1.1395915978674716,0,5
0.34998722369850166,1.8912333171753741,0,4
-0.9417139522807911,0.11844093656974795,1,5
-3.516571758492056,-1.7935757393375271,3,1
1.1798827344516487,0.14609585233954392,1,6
-1.0973620861685391,1.8998888082610736,0,9
-0.36366720564527194,3.097880404349343,0,7
-3.7222185277056212,-2.3349712067579436,3,1
3.9468402333746355,-0.9995447381755579,2,6
0.6753205297535634,-3.085569680731196,1,3
-0.20635757117947925,-0.737582857718274,1,3
-3.5342822710649586,-2.922843205496505,3,1
-1.5605061935363531,-0.9076091322421512,3,2
-0.3753472287632725,-1.5063362955509065,1,2
4.929408600923826,-1.2697348618147106,2,0
-0.13251510411179554,-1.3438057385046371,1,5
2.2240090790633418,-1.0685323919751752,2,0
4.600563972298106,-0.8327370781501687,2,6
0.3175063432948733,-2.224358915873389,1,8
0.236366427817443,-2.2237357831768083,1,3
-1.2530402266801066,-0.4460613668340816,3,6
-2.8709512221441127,-2.2044620363464054,3,7
-2.2763427453265375,0.7385013095414972,3,7
-1.043263971531718,-1.6121486308552655,3,3
2.2614723094947617,-0.6241727346555207,2,8
-2.9674942626433203,-1.6365893014078634,3,1
-1.0514580074645807,3.5628151943457618,0,7
-1.515704291796017,0.3756629587921822,3,9
1.0171972006877084,0.17696378512301333,1,3
-1.4980065188496283,2.2897424593751396,0,9
-0.26947584409783837,0.5302026981772032,0,2
-1.4176961763666542,-1.2529412585924078,3,8
